,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
46,0.0400087614,-213000.0,787.338015,-0.46231849,1751.58221,100000.0,0.731989654,0.0919124148,0.0946677311,0.0518304392,0.000215747404,0.00252423385,0.00404473095,7.36653005e-07,5.76167703e-09,1.43220694e-08,7.90240583e-08,9.74768112e-09,1.07392269e-06,4.22332563e-06,0.022217198,3.50877258e-07,2.70681409e-08,4.12951151e-08,1.79601151e-05,3.53355039e-09,8.99742392e-07,2.24583054e-08,2.19457091e-07,2.13922918e-10,5.75822132e-10,1.3718738e-08,3.94419905e-09,0.0,0.000569396068,6.07023657e-16,9.92125755e-16,1.39054552e-08
47,0.0400375093,-213000.0,777.121801,-0.492889766,1706.66951,100000.0,0.73401813,0.0892569221,0.0901499486,0.0604672073,0.000184775219,0.00250032257,0.00369059567,8.59289156e-07,1.05827723e-09,3.52260056e-09,2.35133537e-08,2.82192102e-09,3.45081939e-07,1.65469141e-06,0.0192506345,1.4094614e-07,8.06832954e-09,1.6126133e-08,2.09180383e-05,8.49047035e-10,2.6115928e-07,6.04017999e-09,6.93083205e-08,4.74113375e-11,1.0223734e-10,4.41603091e-09,1.39292305e-09,0.0,0.000456099719,6.57949501e-17,1.54923239e-16,4.60187314e-09
48,0.040064993,-213000.0,766.410349,-0.519418864,1660.23431,100000.0,0.735942415,0.0861339369,0.0857297141,0.0691503977,0.00015546789,0.00239238866,0.0032872752,1.00322455e-06,2.03330887e-10,9.10326212e-10,7.51506896e-09,8.74724126e-10,1.22113807e-07,7.08769697e-07,0.0168148302,6.85675136e-08,2.57336742e-09,6.95753258e-09,2.41301137e-05,2.07823962e-10,8.03794302e-08,1.72047328e-09,2.38454406e-08,1.32967645e-11,2.09515459e-11,1.50339615e-09,5.29399344e-10,0.0,0.000366986881,9.02943166e-18,2.81071843e-17,1.64649337e-09
49,0.0400915895,-213000.0,755.205505,-0.542384493,1611.9918,100000.0,0.737787491,0.0826434979,0.0813704249,0.077862494,0.000128592172,0.00222415052,0.00286516681,1.17979149e-06,4.08638433e-11,2.47013681e-10,2.57363603e-09,2.89773124e-10,4.71600201e-08,3.30217753e-07,0.0147930113,4.00262115e-08,8.75821768e-10,3.30668329e-09,2.76026384e-05,5.19345888e-11,2.62936706e-08,5.15287974e-10,8.87617084e-09,4.5602794e-12,4.97341294e-12,5.44625588e-10,2.17140818e-10,0.0,0.000295740235,1.50005843e-18,5.87887244e-18,6.33987757e-10
50,0.0401175836,-213000.0,743.496105,-0.562082342,1561.69811,100000.0,0.739571427,0.0788601072,0.0770405549,0.0865964168,0.000104464804,0.00201327666,0.00244459273,1.40546377e-06,8.53605493e-12,7.00946729e-11,9.40654589e-10,1.02179294e-10,1.97323907e-08,1.66792541e-07,0.0130975502,2.65742785e-08,3.16857003e-10,1.72626396e-09,3.13692314e-05,1.3246186e-11,9.16600613e-09,1.61051381e-10,3.55829626e-09,1.8334675e-12,1.38362706e-12,2.11073736e-10,9.63934728e-11,0.0,0.000238517292,2.94071022e-19,1.41029572e-18,2.61784982e-10
51,0.0401432029,-213000.0,731.262055,-0.578686555,1509.14323,100000.0,0.741307801,0.0748416425,0.072714704,0.095347135,8.31836064e-05,0.00177417337,0.00204044657,1.70647763e-06,1.83537496e-12,2.06735287e-11,3.65149103e-10,3.81695507e-11,8.89640902e-09,9.11642623e-08,0.0116608343,1.89039006e-08,1.21459769e-10,9.88180514e-10,3.54751798e-05,3.44352095e-12,3.41702566e-09,5.21465192e-11,1.53209172e-09,8.35614914e-13,4.60281117e-13,8.79808368e-11,4.64944716e-11,0.0,0.000192728137,6.7390045e-20,3.86852992e-19,1.15656837e-10
52,0.0401686376,-213000.0,718.477455,-0.592283895,1454.147,100000.0,0.743007012,0.0706347913,0.0683736252,0.104108146,6.47320957e-05,0.00151952724,0.00166414349,2.12662872e-06,4.01275147e-13,6.28793081e-12,1.49722738e-10,1.50312112e-11,4.30428499e-09,5.38655386e-08,0.010429392,1.37888438e-08,4.92224364e-11,6.20017758e-10,3.99684722e-05,9.10780249e-13,1.36854072e-09,1.7379215e-11,7.07812808e-10,4.2269115e-13,1.8749966e-13,3.96587197e-11,2.44908926e-11,0.0,0.000156436398,1.80562575e-20,1.21167895e-19,5.46220652e-11
53,0.0401940698,-213000.0,705.103984,-0.602902013,1396.52053,100000.0,0.744678163,0.0662754579,0.064001213,0.112875866,4.90193404e-05,0.00126097737,0.00132409399,2.73310243e-06,8.78363035e-14,1.95223061e-12,6.44223092e-11,6.20576258e-12,2.22584566e-09,3.43606977e-08,0.0093594998,1.00194955e-08,2.10444942e-11,4.26466788e-10,4.48903502e-05,2.44512099e-13,5.92198656e-10,5.93011754e-12,3.50956583e-10,2.3448371e-13,9.50257685e-14,1.94367451e-11,1.41637178e-11,0.0,0.000128024941,5.68899764e-21,4.33253833e-20,2.75769964e-11
54,0.040219546,-213000.0,691.167279,-0.610481053,1336.39166,100000.0,0.746320726,0.0618147407,0.0596079599,0.121602492,3.59742681e-05,0.00101082598,0.00102740556,3.59263111e-06,1.90108248e-14,6.13883424e-13,2.89567694e-11,2.67816749e-12,1.22696491e-09,2.36288549e-08,0.00841987484,7.11873463e-09,9.49210851e-12,3.21570241e-10,5.02236096e-05,6.68133445e-14,2.79501313e-10,2.07381003e-12,1.87469115e-10,1.4187642e-13,5.96470059e-14,1.04348107e-11,9.04385501e-12,0.0,0.000106143538,2.13406359e-21,1.77465732e-20,1.49286965e-11
55,0.0402449887,-213000.0,676.767561,-0.614960817,1274.25092,100000.0,0.747925949,0.0573201953,0.0552297767,0.130200934,2.54936354e-05,0.000781328146,0.000778561712,4.70194735e-06,4.02546541e-15,1.94180202e-13,1.35388732e-11,1.20506608e-12,7.17905548e-10,1.74343147e-08,0.00758766739,4.88299735e-09,4.5076753e-12,2.6439224e-10,5.58494231e-05,1.87018749e-14,1.45326139e-10,7.48160447e-13,1.08385407e-10,9.31524879e-14,4.48200055e-14,6.17579454e-12,6.38040284e-12,0.0,8.95146554e-05,9.65057168e-22,8.35188325e-21,8.69328698e-12
56,0.0402704675,-213000.0,661.930936,-0.616367505,1210.30628,100000.0,0.749494289,0.0528274126,0.0508802414,0.138639784,1.73297853e-05,0.000580980423,0.00057647962,5.94131513e-06,8.13896547e-16,6.07224897e-14,6.50993338e-12,5.59416972e-13,4.40783476e-10,1.36467755e-08,0.0068391795,3.19282389e-09,2.22235574e-12,2.33452126e-10,6.15474484e-05,5.34552121e-15,8.34686536e-11,2.78869013e-13,6.77593072e-11,6.55498994e-14,3.80966116e-14,4.02346595e-12,4.92095384e-12,0.0,7.67939618e-05,5.27137885e-22,4.49163768e-21,5.42802346e-12
57,0.040296153,-213000.0,646.627883,-0.614739274,1144.56004,100000.0,0.751031443,0.048348896,0.0465584076,0.14692458,1.1184201e-05,0.000414587379,0.000416759488,7.10826932e-06,1.51547174e-16,1.82981318e-14,3.16865429e-12,2.63745831e-13,2.79638563e-10,1.11689344e-08,0.00615335254,1.96179394e-09,1.11154762e-12,2.16565344e-10,6.68788352e-05,1.54073355e-15,5.27704026e-11,1.06986392e-13,4.55679489e-11,4.84428084e-14,3.45290677e-14,2.86142219e-12,4.06126145e-12,0.0,6.67862865e-05,3.4558646e-22,2.72864598e-21,3.60459126e-12
58,0.0403220619,-213000.0,630.928199,-0.610135292,1077.47216,100000.0,0.752532667,0.0439207985,0.0422916693,0.155013548,6.78439852e-06,0.000284429043,0.000294397567,8.00130967e-06,2.51764256e-17,5.19998934e-15,1.54227324e-12,1.2472012e-13,1.80879282e-10,9.42883358e-09,0.00551809029,1.11911651e-09,5.52511114e-13,2.06146461e-10,7.0997848e-05,4.42060403e-16,3.64495881e-11,4.20974012e-14,3.27417607e-11,3.66063876e-14,3.18289905e-14,2.19298874e-12,3.47734925e-12,0.0,5.86039743e-05,2.67825582e-22,1.8445616e-21,2.52226696e-12
59,0.0403481684,-213000.0,614.944371,-0.602700601,1009.70131,100000.0,0.753990153,0.0395835573,0.03811501,0.162856791,3.82876202e-06,0.000188739848,0.000203446297,8.50625732e-06,3.62021475e-18,1.36587797e-15,7.42774931e-13,5.84998004e-14,1.17885916e-10,8.11206535e-09,0.00492562158,5.86385891e-10,2.69006255e-13,1.97217876e-10,7.27210358e-05,1.23942996e-16,2.71107467e-11,1.68393002e-14,2.48664739e-11,2.73743416e-14,2.8963521e-14,1.77833364e-12,2.9707837e-12,0.0,5.16153236e-05,2.36449123e-22,1.3581859e-21,1.83860066e-12
60,0.0403746307,-213000.0,598.695029,-0.592602204,941.505354,100000.0,0.755404689,0.0353477453,0.0340367277,0.17045714,1.98176144e-06,0.000121962918,0.000137424311,8.61263238e-06,4.32340326e-19,3.22764496e-16,3.49273588e-13,2.68292715e-14,7.64370903e-11,7.03814909e-09,0.00436739972,2.78215822e-10,1.270241e-13,1.86831079e-10,7.09230357e-05,3.29128452e-17,2.1280869e-11,6.71463775e-15,1.96689381e-11,1.95500327e-14,2.56898491e-14,1.49432668e-12,2.42955697e-12,0.0,4.53848519e-05,2.21877047e-22,1.06152173e-21,1.37787479e-12
61,0.0404017199,-213000.0,582.15429,-0.579987081,872.938809,100000.0,0.756779639,0.0312124217,0.0300551624,0.177834497,9.25084549e-07,7.72870394e-05,9.06465996e-05,8.37236035e-06,4.09612969e-20,6.66478884e-17,1.58285945e-13,1.18582213e-14,4.87024937e-11,6.10611807e-09,0.00383629177,1.17509949e-10,5.79531621e-14,1.73677318e-10,6.50971505e-05,7.97287704e-18,1.72801209e-11,2.60644594e-15,1.59626343e-11,1.28958303e-14,2.22051227e-14,1.27723143e-12,1.83065838e-12,0.0,3.9653056e-05,2.01347281e-22,8.59736697e-22,1.04921936e-12
62,0.0404297527,-213000.0,565.310083,-0.565011623,804.09131,100000.0,0.758117011,0.0271778626,0.0261703875,0.185002168,3.83201648e-07,4.83149879e-05,5.84114631e-05,7.86077673e-06,2.95464372e-21,1.17254894e-17,6.84258851e-14,4.98697763e-15,3.01336887e-11,5.26061058e-09,0.00332749741,4.34315203e-11,2.55776803e-14,1.57592389e-10,5.58186087e-05,1.69386286e-18,1.42675141e-11,9.63241887e-16,1.31148419e-11,7.63503242e-15,1.88080223e-14,1.09421235e-12,1.22925545e-12,0.0,3.42782073e-05,1.62691985e-22,7.07732158e-22,8.04197947e-13
63,0.0404591234,-213000.0,548.171301,-0.547878679,735.109179,100000.0,0.759417827,0.023245327,0.0223836695,0.191967534,1.39361692e-07,2.98615755e-05,3.67949547e-05,7.15013826e-06,1.57826373e-22,1.72711891e-18,2.79803488e-14,1.96949934e-15,1.78750416e-11,4.47117129e-09,0.00283786634,1.38619839e-11,1.09421826e-14,1.39051481e-10,4.46475523e-05,3.01951268e-19,1.1806531e-11,3.32333738e-16,1.07784451e-11,3.96585512e-15,1.56782039e-14,9.28772875e-13,7.14275811e-13,0.0,2.91778949e-05,1.13043547e-22,5.83455856e-22,6.15319921e-13
64,0.0404903628,-213000.0,530.77669,-0.528911272,666.236711,100000.0,0.76068139,0.019419874,0.0186999951,0.198728077,4.45918088e-08,1.81910207e-05,2.26171273e-05,6.29705126e-06,6.23014958e-24,2.11947454e-19,1.07307578e-14,7.17793161e-16,1.00135655e-11,3.72174033e-09,0.00236578196,3.81090916e-12,4.53184281e-15,1.18786194e-10,3.342491e-05,4.27266028e-20,9.66681296e-12,1.05091734e-16,8.76066979e-12,1.78054437e-15,1.28429144e-14,7.73257081e-13,3.4952182e-13,0.0,2.43027062e-05,6.78778226e-23,4.75831064e-22,4.65936546e-13
65,0.0405243078,-213000.0,513.178805,-0.508664228,597.77628,100000.0,0.761906166,0.0157081449,0.0151258427,0.205276564,1.26910764e-08,1.08165345e-05,1.3454369e-05,5.3407263e-06,1.83501892e-25,2.16058443e-20,3.8054757e-15,2.34409395e-16,5.19287751e-12,3.00418597e-09,0.00191054677,9.05276684e-13,1.79959372e-15,9.7535483e-11,2.348526e-05,4.43682681e-21,7.72545727e-12,2.96792642e-17,6.95266928e-12,6.84652552e-16,1.02499688e-14,6.24494455e-13,1.3962039e-13,0.0,1.96225277e-05,3.57400883e-23,3.78920653e-22,3.45244357e-13
66,0.0405628825,-213000.0,495.239553,-0.487986415,529.377127,100000.0,0.763102165,0.0120811095,0.0116332841,0.211667457,3.1418202e-09,6.12707475e-06,7.55590379e-06,4.29583871e-06,3.72291881e-27,1.7196128e-21,1.20006082e-15,6.42530984e-17,2.4006152e-12,2.30786563e-09,0.00146760832,1.79079363e-13,6.61440459e-16,7.57114552e-11,1.53151747e-05,2.91524375e-22,5.89951592e-12,7.03019333e-18,5.27613519e-12,2.19445916e-16,7.81537094e-15,4.79950907e-13,4.28015467e-14,0.0,1.50762911e-05,1.64459618e-23,2.88510986e-22,2.45047604e-13
67,0.0406106955,-213000.0,476.534764,-0.468898117,459.928193,100000.0,0.76429158,0.0084722722,0.00815827294,0.218020131,6.0569468e-10,3.13635378e-06,3.78368196e-06,3.15127577e-06,3.85143116e-29,8.76172475e-23,3.07460573e-16,1.28577601e-17,9.16555515e-13,1.61746129e-09,0.00102823363,2.57349224e-14,2.06011325e-16,5.33428083e-11,8.86914777e-06,9.00150692e-24,4.12029175e-12,1.21339564e-18,3.66459968e-12,5.44070624e-17,5.45108356e-15,3.36462574e-13,8.82674864e-15,0.0,1.05668565e-05,6.34564735e-24,2.01031836e-22,1.59144044e-13
68,0.0406757761,-213000.0,457.604702,-0.459187497,392.543776,100000.0,0.76542463,0.0050332872,0.00484679889,0.224069481,7.76453376e-11,1.34849066e-06,1.55758859e-06,1.95950096e-06,1.34145948e-31,2.19596093e-24,5.69310093e-17,1.55277023e-18,2.63120999e-13,9.60609057e-10,0.000610423832,2.29432112e-15,4.7637981e-17,3.17219951e-11,4.23625997e-06,9.74507425e-26,2.44240057e-12,1.2894385e-19,2.16233518e-12,9.41871644e-18,3.2279804e-15,1.99852888e-13,1.03469355e-15,0.0,6.27584726e-06,1.93506541e-24,1.18965401e-22,8.77932648e-14
69,0.0407890639,-213000.0,438.933595,-0.487155926,331.857955,100000.0,0.766429573,0.00198241661,0.00190899507,0.229433285,4.31170503e-12,3.94233198e-07,4.24465322e-07,8.06300495e-07,4.88053203e-35,1.27235159e-26,5.17648862e-18,7.45401312e-20,4.74256386e-14,3.78291822e-10,0.000240306363,9.30678386e-17,5.2541224e-18,1.24787024e-11,1.32739225e-06,2.29374643e-28,9.61011208e-13,5.42882596e-21,8.4801726e-13,8.83571225e-19,1.26931184e-15,7.8707274e-14,4.54971025e-17,0.0,2.47148576e-06,3.9503534e-25,4.67619578e-23,3.23370079e-14
70,0.0410177376,-213000.0,427.091162,-0.6347824,299.563493,100000.0,0.76695899,0.000374985376,0.000361100764,0.232258511,8.19682885e-14,6.27402449e-08,6.36872153e-08,1.56444461e-07,9.55313347e-40,1.1621657e-29,1.40895474e-19,1.197021e-21,5.30140412e-15,7.15522547e-11,4.54454323e-05,1.73293815e-18,1.58399257e-19,2.35776642e-12,2.17086008e-07,4.68506672e-31,1.81718753e-13,8.42274312e-23,1.6010611e-13,2.77049974e-20,2.39953409e-16,1.48873981e-14,6.33856094e-19,0.0,4.67472582e-07,4.91905029e-26,8.8386579e-24,5.88745431e-15
71,0.0417421397,-213000.0,423.501469,-1.23274338,292.241349,100000.0,0.76707855,1.19575241e-05,1.15147778e-05,0.232896497,7.59812441e-17,1.98369229e-09,2.00673965e-09,4.99479416e-09,1.44050766e-46,1.80917645e-34,1.42221358e-22,1.14790076e-24,1.63677993e-16,2.28165139e-12,1.44914895e-06,1.62926567e-21,1.62444157e-22,7.51805868e-14,6.87154891e-09,2.40054983e-34,5.79456306e-15,7.28821081e-26,5.10504633e-15,8.4341194e-23,7.65143679e-18,4.74728244e-16,5.39119239e-22,0.0,1.49067228e-08,1.53177098e-27,2.81838085e-25,1.87399139e-16
72,0.0433491086,-213000.0,423.36967,-2.59241056,292.001794,100000.0,0.767082459,8.886413e-08,8.55737957e-08,0.232917355,4.21271209e-21,1.47408332e-11,1.49115758e-11,3.71200192e-11,3.38484388e-54,7.34995122e-41,7.90448723e-27,6.33436571e-29,1.21599377e-18,1.69564335e-14,1.07695663e-08,8.98947442e-26,8.99165948e-27,5.587155e-16,5.1063133e-11,1.29618808e-38,4.30631568e-17,4.0098169e-30,3.79388856e-17,3.86500215e-26,5.68627836e-20,3.52801396e-18,3.36422911e-26,0.0,1.1078154e-10,1.13808215e-29,2.09452126e-27,1.39265923e-18
73,0.0478011761,-213000.0,423.368606,-6.36212577,292.000001,100000.0,0.767082489,6.77086879e-11,6.52016671e-11,0.232917511,2.9917585e-27,1.12315559e-14,1.13616505e-14,2.82830407e-14,1.92105793e-62,1.71981821e-49,5.51787814e-33,3.68967107e-35,9.26508071e-22,1.29196996e-17,8.20570914e-12,5.41839036e-32,5.49492508e-33,4.25704875e-19,3.89067857e-14,7.5647885e-45,3.28113249e-20,2.43062424e-36,2.89069635e-20,3.87461389e-30,4.3325743e-23,2.6881172e-21,1.13982616e-31,0.0,8.44083286e-14,8.67144518e-33,1.59588898e-30,1.06111576e-21
74,0.0524000015,-213000.0,423.368606,-10.2561223,292.0,100000.0,0.767082489,3.05050233e-14,2.93755268e-14,0.232917511,8.7759487e-34,5.06019075e-18,5.1188027e-18,1.27424536e-17,1.0385161e-70,3.0272911e-58,1.56830937e-39,7.53457328e-42,4.17422804e-25,5.82075579e-21,3.69694579e-15,1.29927602e-38,1.22430438e-39,1.91794252e-22,1.75288053e-17,1.55068921e-51,1.47825968e-23,5.33635587e-43,1.30235517e-23,3.42421038e-34,1.9519693e-26,1.2110865e-24,3.19594288e-37,0.0,3.80287687e-17,3.90677542e-36,7.19001242e-34,4.78068058e-25
75,0.057,-213000.0,423.368606,-14.1511122,292.0,100000.0,0.767082489,9.95868581e-18,9.58994979e-18,0.232917511,1.65617542e-40,1.65195251e-21,1.671087e-21,4.15990805e-21,5.61200183e-79,5.24315872e-67,2.81612391e-46,8.09974072e-49,1.36272066e-28,1.90024697e-24,1.20690685e-18,5.50381857e-45,1.49910942e-46,6.26132515e-26,5.72246291e-21,1.67619331e-58,4.82593425e-27,6.38833588e-50,4.25167547e-27,2.81540514e-38,6.37240916e-30,3.9537193e-28,8.8511062e-43,0.0,1.24148917e-20,1.27540794e-39,2.3472552e-37,1.56070347e-28
76,0.0616,-213000.0,423.368606,-18.0461034,292.0,100000.0,0.767082489,2.54965306e-21,2.45524814e-21,0.232917511,2.48047198e-47,4.2293791e-25,4.27836781e-25,1.06503232e-24,3.03263528e-87,9.07605951e-76,3.93307452e-53,5.37039801e-56,3.48887892e-32,4.86507014e-28,3.08995966e-22,1.16439553e-50,1.19462505e-53,1.60304353e-29,1.46508238e-24,1.11956416e-65,1.23555038e-30,4.92565275e-57,1.0885269e-30,2.16483959e-42,1.63148359e-33,1.01224325e-31,2.44467662e-48,0.0,3.17849836e-24,3.26533823e-43,6.00951423e-41,3.99576054e-32
77,0.0662,-213000.0,423.368606,-21.9410945,292.0,100000.0,0.767082489,5.36921739e-25,5.17041366e-25,0.232917511,3.41670485e-54,8.90648856e-29,9.00965202e-29,2.24281106e-28,1.63877973e-95,1.57107233e-84,4.87593322e-60,2.41609409e-63,7.3470974e-36,1.02451661e-31,6.5070285e-26,3.1824659e-56,6.91012636e-61,3.37578838e-33,3.08526124e-28,5.08381917e-73,2.60189854e-34,2.71883494e-64,2.29228739e-34,1.56330027e-46,3.43567923e-37,2.13164456e-35,6.73645885e-54,0.0,6.69347878e-28,6.87635157e-47,1.26552074e-44,8.41452013e-36
78,0.0708,-213000.0,423.368606,-25.8360857,292.0,100000.0,0.767082489,9.60262237e-29,9.24707016e-29,0.232917511,4.87984789e-60,1.5928885e-32,1.61133886e-32,4.01117446e-32,0.0,2.71953289e-93,5.77971498e-67,7.86480231e-71,1.31399787e-39,1.83230543e-35,1.16375503e-29,8.74931806e-62,3.15032371e-68,6.03745736e-37,5.51786163e-32,1.67361142e-80,4.65338752e-38,1.16165651e-71,4.09966082e-38,1.06414847e-50,6.14456967e-41,3.81235779e-39,1.8519721e-59,0.0,1.19710089e-31,1.22980693e-50,2.2633313e-48,1.50490199e-39
79,0.0754,-213000.0,423.368606,-29.7310769,292.0,100000.0,0.767082489,1.49223649e-32,1.43698409e-32,0.232917511,2.91271688e-64,2.47533044e-36,2.50400208e-36,6.23331905e-36,0.0,0.0,6.76344691e-74,2.020569e-78,2.0419376e-43,2.8473816e-39,1.80846196e-33,2.42290172e-67,1.21165114e-75,9.38213942e-41,8.57469362e-36,4.18254863e-88,7.23131077e-42,4.09529899e-79,6.37082584e-42,6.85055327e-55,9.54859071e-45,5.92436023e-43,5.07963053e-65,0.0,1.86028104e-35,1.91110585e-54,3.51719086e-52,2.33860041e-43
80,0.08,-213000.0,423.368606,-33.6260681,292.0,100000.0,0.767082489,0.0,0.0,0.232917511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
